----------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
Accel-Sim-build,,,,,,,,,,,,,,,,,,
CFG,l1_bw_32f/__tpb_1024___tpsm_1024___blocks_1--_Z5l1_bwPmS_PfPKf--0,l1_bw_64f/__tpb_1024___tpsm_1024___blocks_1--_Z5l1_bwPmS_PdS0_--0,l1_bw_128/__tpb_1024___tpsm_1024___blocks_1--_Z5l1_bwPmS_PfS0_--0,l1_lat/__blocks_1___fast--_Z6l1_latPjS_PmS0_jj--0,l2_bw_32f/__tpb_1024___tpsm_1024___fast--_Z5l2_bwPmS_PfS0_jj--0,l2_bw_64f/__tpb_1024___tpsm_1024___fast--_Z5l2_bwPjS_PdS0_jj--0,l2_lat/__fast--_Z10l2_hit_latPjS_PmS0_--0,mem_bw/__tpb_1024___tpsm_1024--_Z6mem_bwPfS_S_S_S_S_PjS0_j--0,mem_lat/__fast--_Z7mem_latPjS_PmS0_j--0,shared_bw/__tpb_1024___tpsm_1024___blocks_1--_Z9shared_bwPmS_Pjj--0,shared_lat/__blocks_1--_Z10shared_latPjS_Pmj--0,shared_bank_conflicts/1--_Z18transposeCoalescedPfS_ii--0,shared_bank_conflicts/2--_Z24transposeNoBankConflictsPfS_ii--0,MaxIops_int32/__tpb_1024____blocks_1--_Z9max_flopsIiEvPjS0_PT_S2_S2_--0,l1_shared_bw/__tpb_1024____blocks_1--_Z9shared_bwPjS_S_S_j--0,l1_bw_32f_unroll/__tpb_1024___blocks_1--_Z5l1_bwPjS_PfS0_--0,l1_bw_32f_unroll_large/__tpb_1024____blocks_1--_Z5l1_bwPjS_PfS0_--0,AV--VG
CFG,l1_bw_32f/__tpb_1024___tpsm_1024___blocks_1--_Z5l1_bwPmS_PfPKf--0,l1_bw_64f/__tpb_1024___tpsm_1024___blocks_1--_Z5l1_bwPmS_PdS0_--0,l1_bw_128/__tpb_1024___tpsm_1024___blocks_1--_Z5l1_bwPmS_PfS0_--0,l1_lat/__blocks_1___fast--_Z6l1_latPjS_PmS0_jj--0,l2_bw_32f/__tpb_1024___tpsm_1024___fast--_Z5l2_bwPmS_PfS0_jj--0,l2_bw_64f/__tpb_1024___tpsm_1024___fast--_Z5l2_bwPjS_PdS0_jj--0,l2_lat/__fast--_Z10l2_hit_latPjS_PmS0_--0,mem_bw/__tpb_1024___tpsm_1024--_Z6mem_bwPfS_S_S_S_S_PjS0_j--0,mem_lat/__fast--_Z7mem_latPjS_PmS0_j--0,shared_bw/__tpb_1024___tpsm_1024___blocks_1--_Z9shared_bwPmS_Pjj--0,shared_lat/__blocks_1--_Z10shared_latPjS_Pmj--0,shared_bank_conflicts/1--_Z18transposeCoalescedPfS_ii--0,shared_bank_conflicts/2--_Z24transposeNoBankConflictsPfS_ii--0,MaxIops_int32/__tpb_1024____blocks_1--_Z9max_flopsIiEvPjS0_PT_S2_S2_--0,l1_shared_bw/__tpb_1024____blocks_1--_Z9shared_bwPjS_S_S_j--0,l1_bw_32f_unroll/__tpb_1024___blocks_1--_Z5l1_bwPjS_PfS0_--0,l1_bw_32f_unroll_large/__tpb_1024____blocks_1--_Z5l1_bwPjS_PfS0_--0,AV--VG
H200-SASS-accel-f56ba0a-gpgpu-0a789ab,1716384.0,71200.0,1272384.0,30610.0,NA,NA,58402.0,9202944.0,3450459.0,271264.0,36986.0,NA,NA,NA,NA,NA,NA,4989216.5
H200-SASS-accel-1c450ae-gpgpu-e4a8836,1716384.0,71200.0,1272384.0,30610.0,NA,NA,58402.0,9202944.0,3450459.0,271264.0,36986.0,NA,NA,NA,NA,NA,NA,4989216.5
H200-SASS-accel-b9da7ee-gpgpu-e4a8836,1716384.0,71200.0,1272384.0,30610.0,NA,NA,58402.0,9202944.0,3450459.0,271264.0,36986.0,NA,NA,NA,NA,NA,NA,4989216.5
H200-SASS-accel-b4dd5bb-gpgpu-e4a8836,1716384.0,71200.0,1272384.0,30610.0,NA,NA,58402.0,9202944.0,3450459.0,271264.0,36986.0,NA,NA,NA,NA,NA,NA,4989216.5
H200-SASS-accel-a0575d5-gpgpu-0f3a798,1716384.0,71200.0,1272384.0,30610.0,NA,NA,58402.0,9202944.0,3450459.0,271264.0,36986.0,NA,NA,NA,NA,NA,NA,4989216.5
H200-SASS-accel-826d0fd-gpgpu-0f3a798,1716384.0,71200.0,1272384.0,30610.0,NA,NA,58402.0,9202944.0,3450459.0,271264.0,36986.0,NA,NA,NA,NA,NA,NA,1790070.3
H200-SASS-accel-ae93dc4-gpgpu-b464869,1716384.0,71200.0,1272384.0,30610.0,31911168.0,31911168.0,58402.0,9202944.0,3450459.0,271264.0,36986.0,104448.0,104448.0,133696.0,2767904.0,835776.0,937440.0,4989216.5
H200-SASS-accel-7e1bdc7-gpgpu-b464869,1716384.0,71200.0,1272384.0,30610.0,31911168.0,31911168.0,58402.0,9202944.0,3450459.0,271264.0,36986.0,104448.0,104448.0,133696.0,2767904.0,835776.0,937440.0,4989216.5
H200-SASS-accel-88ca971-gpgpu-b464869,1716384.0,71200.0,1272384.0,30610.0,31911168.0,31911168.0,58402.0,9202944.0,3450459.0,271264.0,36986.0,104448.0,104448.0,133696.0,2767904.0,835776.0,937440.0,4989216.5
H200-SASS-accel-c0fe2dc-gpgpu-b464869,1716384.0,71200.0,1272384.0,30610.0,31911168.0,31911168.0,58402.0,9202944.0,3450459.0,271264.0,36986.0,104448.0,104448.0,133696.0,2767904.0,835776.0,937440.0,4989216.5
H200-SASS-accel-9e36462-gpgpu-b464869,1716384.0,71200.0,1272384.0,30610.0,31911168.0,31911168.0,58402.0,9202944.0,3450459.0,271264.0,36986.0,104448.0,104448.0,133696.0,2767904.0,835776.0,937440.0,4989216.5
H200-SASS-accel-342cc02-gpgpu-01f6fc4,1716384.0,71200.0,1272384.0,30610.0,31911168.0,31911168.0,58402.0,9202944.0,3450459.0,271264.0,36986.0,104448.0,104448.0,133696.0,2767904.0,835776.0,937440.0,4989216.5
H200-SASS-accel-1ec7713-gpgpu-9783b92,1716384.0,71200.0,1272384.0,30610.0,31911168.0,31911168.0,58402.0,9202944.0,3450459.0,271264.0,36986.0,104448.0,104448.0,133696.0,2767904.0,835776.0,937440.0,4989216.5
H200-SASS-accel-0b5b590-gpgpu-9783b92,1716384.0,71200.0,1272384.0,30610.0,31911168.0,31911168.0,58402.0,9202944.0,3450459.0,271264.0,36986.0,104448.0,104448.0,133696.0,2767904.0,835776.0,937440.0,4989216.5
H200-SASS-accel-e974aca-gpgpu-9783b92,1716384.0,71200.0,1272384.0,30610.0,31911168.0,31911168.0,58402.0,9202944.0,3450459.0,271264.0,36986.0,104448.0,104448.0,133696.0,2767904.0,835776.0,937440.0,4989216.5
H200-SASS-accel-ebf1186-gpgpu-9783b92,1716384.0,71200.0,1272384.0,30610.0,31911168.0,31911168.0,58402.0,9202944.0,3450459.0,271264.0,36986.0,104448.0,104448.0,133696.0,2767904.0,835776.0,937440.0,4989216.5
H200-SASS-accel-f7c8c46-gpgpu-0c33f5a,1716384.0,71200.0,1272384.0,30610.0,31911168.0,31911168.0,58402.0,9202944.0,3450459.0,271264.0,36986.0,104448.0,104448.0,133696.0,2767904.0,835776.0,937440.0,4989216.5
H200-SASS-accel-08de43a-gpgpu-0c33f5a,1716384.0,71200.0,1272384.0,30610.0,31911168.0,31911168.0,58402.0,9202944.0,3450459.0,271264.0,36986.0,104448.0,104448.0,133696.0,2767904.0,835776.0,937440.0,4989216.5
H200-SASS-accel-43c51cb-gpgpu-0c33f5a,1716384.0,71200.0,1272384.0,30610.0,31911168.0,31911168.0,58402.0,9202944.0,3450459.0,271264.0,36986.0,104448.0,104448.0,133696.0,2767904.0,835776.0,937440.0,4989216.5
H200-SASS-accel-e83e5f9-gpgpu-0c33f5a,1716384.0,71200.0,1272384.0,30610.0,31911168.0,31911168.0,58402.0,9202944.0,3450459.0,271264.0,36986.0,104448.0,104448.0,133696.0,2767904.0,835776.0,937440.0,4989216.5
H200-SASS-accel-e1c2b67-gpgpu-0c33f5a,1716384.0,71200.0,1272384.0,30610.0,31911168.0,31911168.0,58402.0,9202944.0,3450459.0,271264.0,36986.0,104448.0,104448.0,133696.0,2767904.0,835776.0,937440.0,4989216.5
H200-SASS-accel-148dbe5-gpgpu-8172043,1716384.0,71200.0,1272384.0,30610.0,31911168.0,31911168.0,58402.0,9202944.0,3450459.0,271264.0,36986.0,104448.0,104448.0,133696.0,2767904.0,835776.0,937440.0,4989216.5
H200-SASS-accel-b35523e-gpgpu-05e8c7e,1716384.0,71200.0,1272384.0,30610.0,31911168.0,31911168.0,58402.0,9202944.0,3450459.0,271264.0,36986.0,104448.0,104448.0,133696.0,2767904.0,835776.0,937440.0,4989216.5
H200-SASS-accel-8a6539a-gpgpu-3197413,1716384.0,71200.0,1272384.0,30610.0,31911168.0,31911168.0,58402.0,9202944.0,3450459.0,271264.0,36986.0,104448.0,104448.0,133696.0,2767904.0,835776.0,937440.0,4989216.5
H200-SASS-accel-0cee02c-gpgpu-10b44a9,1716384.0,71200.0,1272384.0,30610.0,31911168.0,31911168.0,58402.0,9202944.0,3450459.0,271264.0,36986.0,104448.0,104448.0,133696.0,2767904.0,835776.0,937440.0,4989216.5
H200-SASS-accel-0223e0e-gpgpu-fe9e5ea,1716384.0,71200.0,1272384.0,30610.0,31911168.0,31911168.0,58402.0,9202944.0,3450459.0,271264.0,36986.0,104448.0,104448.0,133696.0,2767904.0,835776.0,937440.0,4989216.5
H200-SASS-accel-6a44245-gpgpu-59f9aa6,1716384.0,71200.0,1272384.0,30610.0,31911168.0,31911168.0,58402.0,9202944.0,3450459.0,271264.0,36986.0,104448.0,104448.0,133696.0,2767904.0,835776.0,937440.0,4989216.5

----------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
total dram reads\s*=\s*(.*),,,,,,,,,,,,,,,,,,
CFG,l1_bw_32f/__tpb_1024___tpsm_1024___blocks_1--_Z5l1_bwPmS_PfPKf--0,l1_bw_64f/__tpb_1024___tpsm_1024___blocks_1--_Z5l1_bwPmS_PdS0_--0,l1_bw_128/__tpb_1024___tpsm_1024___blocks_1--_Z5l1_bwPmS_PfS0_--0,l1_lat/__blocks_1___fast--_Z6l1_latPjS_PmS0_jj--0,l2_bw_32f/__tpb_1024___tpsm_1024___fast--_Z5l2_bwPmS_PfS0_jj--0,l2_bw_64f/__tpb_1024___tpsm_1024___fast--_Z5l2_bwPjS_PdS0_jj--0,l2_lat/__fast--_Z10l2_hit_latPjS_PmS0_--0,mem_bw/__tpb_1024___tpsm_1024--_Z6mem_bwPfS_S_S_S_S_PjS0_j--0,mem_lat/__fast--_Z7mem_latPjS_PmS0_j--0,shared_bw/__tpb_1024___tpsm_1024___blocks_1--_Z9shared_bwPmS_Pjj--0,shared_lat/__blocks_1--_Z10shared_latPjS_Pmj--0,shared_bank_conflicts/1--_Z18transposeCoalescedPfS_ii--0,shared_bank_conflicts/2--_Z24transposeNoBankConflictsPfS_ii--0,MaxIops_int32/__tpb_1024____blocks_1--_Z9max_flopsIiEvPjS0_PT_S2_S2_--0,l1_shared_bw/__tpb_1024____blocks_1--_Z9shared_bwPjS_S_S_j--0,l1_bw_32f_unroll/__tpb_1024___blocks_1--_Z5l1_bwPjS_PfS0_--0,l1_bw_32f_unroll_large/__tpb_1024____blocks_1--_Z5l1_bwPjS_PfS0_--0,AV--VG
H200-SASS-accel-f56ba0a-gpgpu-0a789ab,12.0,8.0,2048.0,0.0,NA,NA,0.0,19660800.0,8192.0,0.0,0.0,NA,NA,NA,NA,NA,NA,1157858.9
H200-SASS-accel-1c450ae-gpgpu-e4a8836,12.0,8.0,2048.0,0.0,NA,NA,0.0,19660800.0,8192.0,0.0,0.0,NA,NA,NA,NA,NA,NA,1157858.9
H200-SASS-accel-b9da7ee-gpgpu-e4a8836,12.0,8.0,2048.0,0.0,NA,NA,0.0,19660800.0,8192.0,0.0,0.0,NA,NA,NA,NA,NA,NA,1157858.9
H200-SASS-accel-b4dd5bb-gpgpu-e4a8836,12.0,8.0,2048.0,0.0,NA,NA,0.0,19660800.0,8192.0,0.0,0.0,NA,NA,NA,NA,NA,NA,1157858.9
H200-SASS-accel-a0575d5-gpgpu-0f3a798,12.0,8.0,2048.0,0.0,NA,NA,0.0,19660800.0,8192.0,0.0,0.0,NA,NA,NA,NA,NA,NA,1157858.9
H200-SASS-accel-826d0fd-gpgpu-0f3a798,12.0,8.0,2048.0,0.0,NA,NA,0.0,19660800.0,8192.0,0.0,0.0,NA,NA,NA,NA,NA,NA,2185673.3
H200-SASS-accel-ae93dc4-gpgpu-b464869,12.0,8.0,2048.0,0.0,17408.0,34816.0,0.0,19660803.0,8192.0,0.0,0.0,7936.0,7936.0,0.0,129.0,0.0,12412.0,1161864.7
H200-SASS-accel-7e1bdc7-gpgpu-b464869,12.0,8.0,2048.0,0.0,17408.0,34816.0,0.0,19660803.0,8192.0,0.0,0.0,7936.0,7936.0,0.0,129.0,0.0,12412.0,1161864.7
H200-SASS-accel-88ca971-gpgpu-b464869,12.0,8.0,2048.0,0.0,17408.0,34816.0,0.0,19660803.0,8192.0,0.0,0.0,7936.0,7936.0,0.0,129.0,0.0,12412.0,1161864.7
H200-SASS-accel-c0fe2dc-gpgpu-b464869,12.0,8.0,2048.0,0.0,17408.0,34816.0,0.0,19660803.0,8192.0,0.0,0.0,7936.0,7936.0,0.0,129.0,0.0,12412.0,1161864.7
H200-SASS-accel-9e36462-gpgpu-b464869,12.0,8.0,2048.0,0.0,17408.0,34816.0,0.0,19660803.0,8192.0,0.0,0.0,7936.0,7936.0,0.0,129.0,0.0,12412.0,1161864.7
H200-SASS-accel-342cc02-gpgpu-01f6fc4,12.0,8.0,2048.0,0.0,10240.0,20992.0,0.0,19660800.0,8192.0,0.0,0.0,7936.0,7936.0,0.0,129.0,0.0,12412.0,1160629.7
H200-SASS-accel-1ec7713-gpgpu-9783b92,12.0,8.0,2048.0,0.0,10240.0,20992.0,0.0,19660800.0,8192.0,0.0,0.0,7936.0,7936.0,0.0,129.0,0.0,12412.0,1160629.7
H200-SASS-accel-0b5b590-gpgpu-9783b92,12.0,8.0,2048.0,0.0,10240.0,20992.0,0.0,19660800.0,8192.0,0.0,0.0,7936.0,7936.0,0.0,129.0,0.0,12412.0,1160629.7
H200-SASS-accel-e974aca-gpgpu-9783b92,12.0,8.0,2048.0,0.0,10240.0,20992.0,0.0,19660800.0,8192.0,0.0,0.0,7936.0,7936.0,0.0,129.0,0.0,12412.0,1160629.7
H200-SASS-accel-ebf1186-gpgpu-9783b92,12.0,8.0,2048.0,0.0,10240.0,20992.0,0.0,19660800.0,8192.0,0.0,0.0,7936.0,7936.0,0.0,129.0,0.0,12412.0,1160629.7
H200-SASS-accel-f7c8c46-gpgpu-0c33f5a,12.0,8.0,2048.0,0.0,10240.0,20992.0,0.0,19660800.0,8192.0,0.0,0.0,7936.0,7936.0,0.0,129.0,0.0,12412.0,1160629.7
H200-SASS-accel-08de43a-gpgpu-0c33f5a,12.0,8.0,2048.0,0.0,10240.0,20992.0,0.0,19660800.0,8192.0,0.0,0.0,7936.0,7936.0,0.0,129.0,0.0,12412.0,1160629.7
H200-SASS-accel-43c51cb-gpgpu-0c33f5a,12.0,8.0,2048.0,0.0,10240.0,20992.0,0.0,19660800.0,8192.0,0.0,0.0,7936.0,7936.0,0.0,129.0,0.0,12412.0,1160629.7
H200-SASS-accel-e83e5f9-gpgpu-0c33f5a,12.0,8.0,2048.0,0.0,10240.0,20992.0,0.0,19660800.0,8192.0,0.0,0.0,7936.0,7936.0,0.0,129.0,0.0,12412.0,1160629.7
H200-SASS-accel-e1c2b67-gpgpu-0c33f5a,12.0,8.0,2048.0,0.0,10240.0,20992.0,0.0,19660800.0,8192.0,0.0,0.0,7936.0,7936.0,0.0,129.0,0.0,12412.0,1160629.7
H200-SASS-accel-148dbe5-gpgpu-8172043,12.0,8.0,2048.0,0.0,10240.0,20992.0,0.0,19660800.0,8192.0,0.0,0.0,7936.0,7936.0,0.0,129.0,0.0,12412.0,1160629.7
H200-SASS-accel-b35523e-gpgpu-05e8c7e,12.0,8.0,2048.0,0.0,10240.0,20992.0,0.0,19660800.0,8192.0,0.0,0.0,7936.0,7936.0,0.0,129.0,0.0,12412.0,1160629.7
H200-SASS-accel-8a6539a-gpgpu-3197413,12.0,8.0,2048.0,0.0,10240.0,20992.0,0.0,19660800.0,8192.0,0.0,0.0,7936.0,7936.0,0.0,129.0,0.0,12412.0,1160629.7
H200-SASS-accel-0cee02c-gpgpu-10b44a9,12.0,8.0,2048.0,0.0,10240.0,20992.0,0.0,19660800.0,8192.0,0.0,0.0,7936.0,7936.0,0.0,129.0,0.0,12412.0,1160629.7
H200-SASS-accel-0223e0e-gpgpu-fe9e5ea,12.0,8.0,2048.0,0.0,10240.0,20992.0,0.0,19660800.0,8192.0,0.0,0.0,7936.0,7936.0,0.0,129.0,0.0,12412.0,1160629.7
H200-SASS-accel-6a44245-gpgpu-59f9aa6,12.0,8.0,2048.0,0.0,10240.0,20992.0,0.0,19660800.0,8192.0,0.0,0.0,7936.0,7936.0,0.0,129.0,0.0,12412.0,1160629.7

----------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
total dram writes\s*=\s*(.*),,,,,,,,,,,,,,,,,,
CFG,l1_bw_32f/__tpb_1024___tpsm_1024___blocks_1--_Z5l1_bwPmS_PfPKf--0,l1_bw_64f/__tpb_1024___tpsm_1024___blocks_1--_Z5l1_bwPmS_PdS0_--0,l1_bw_128/__tpb_1024___tpsm_1024___blocks_1--_Z5l1_bwPmS_PfS0_--0,l1_lat/__blocks_1___fast--_Z6l1_latPjS_PmS0_jj--0,l2_bw_32f/__tpb_1024___tpsm_1024___fast--_Z5l2_bwPmS_PfS0_jj--0,l2_bw_64f/__tpb_1024___tpsm_1024___fast--_Z5l2_bwPjS_PdS0_jj--0,l2_lat/__fast--_Z10l2_hit_latPjS_PmS0_--0,mem_bw/__tpb_1024___tpsm_1024--_Z6mem_bwPfS_S_S_S_S_PjS0_j--0,mem_lat/__fast--_Z7mem_latPjS_PmS0_j--0,shared_bw/__tpb_1024___tpsm_1024___blocks_1--_Z9shared_bwPmS_Pjj--0,shared_lat/__blocks_1--_Z10shared_latPjS_Pmj--0,shared_bank_conflicts/1--_Z18transposeCoalescedPfS_ii--0,shared_bank_conflicts/2--_Z24transposeNoBankConflictsPfS_ii--0,MaxIops_int32/__tpb_1024____blocks_1--_Z9max_flopsIiEvPjS0_PT_S2_S2_--0,l1_shared_bw/__tpb_1024____blocks_1--_Z9shared_bwPjS_S_S_j--0,l1_bw_32f_unroll/__tpb_1024___blocks_1--_Z5l1_bwPjS_PfS0_--0,l1_bw_32f_unroll_large/__tpb_1024____blocks_1--_Z5l1_bwPjS_PfS0_--0,AV--VG
H200-SASS-accel-f56ba0a-gpgpu-0a789ab,0.0,0.0,0.0,0.0,NA,NA,0.0,3597572.0,1974280.0,0.0,0.0,NA,NA,NA,NA,NA,NA,327756.0
H200-SASS-accel-1c450ae-gpgpu-e4a8836,0.0,0.0,0.0,0.0,NA,NA,0.0,3597572.0,1974280.0,0.0,0.0,NA,NA,NA,NA,NA,NA,327756.0
H200-SASS-accel-b9da7ee-gpgpu-e4a8836,0.0,0.0,0.0,0.0,NA,NA,0.0,3597572.0,1974280.0,0.0,0.0,NA,NA,NA,NA,NA,NA,327756.0
H200-SASS-accel-b4dd5bb-gpgpu-e4a8836,0.0,0.0,0.0,0.0,NA,NA,0.0,3597572.0,1974280.0,0.0,0.0,NA,NA,NA,NA,NA,NA,327756.0
H200-SASS-accel-a0575d5-gpgpu-0f3a798,0.0,0.0,0.0,0.0,NA,NA,0.0,3601852.0,1974280.0,0.0,0.0,NA,NA,NA,NA,NA,NA,328007.8
H200-SASS-accel-826d0fd-gpgpu-0f3a798,0.0,0.0,0.0,0.0,NA,NA,0.0,3601852.0,1974280.0,0.0,0.0,NA,NA,NA,NA,NA,NA,619570.2
H200-SASS-accel-ae93dc4-gpgpu-b464869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3369896.0,2957320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372189.2
H200-SASS-accel-7e1bdc7-gpgpu-b464869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3369896.0,2957320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372189.2
H200-SASS-accel-88ca971-gpgpu-b464869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3369896.0,2957320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372189.2
H200-SASS-accel-c0fe2dc-gpgpu-b464869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3369896.0,2957320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372189.2
H200-SASS-accel-9e36462-gpgpu-b464869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3369896.0,2957320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372189.2
H200-SASS-accel-342cc02-gpgpu-01f6fc4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3466384.0,2957320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377864.9
H200-SASS-accel-1ec7713-gpgpu-9783b92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3473968.0,2957320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378311.1
H200-SASS-accel-0b5b590-gpgpu-9783b92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3473968.0,2957320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378311.1
H200-SASS-accel-e974aca-gpgpu-9783b92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3473968.0,2957320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378311.1
H200-SASS-accel-ebf1186-gpgpu-9783b92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3473968.0,2957320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378311.1
H200-SASS-accel-f7c8c46-gpgpu-0c33f5a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481304.0,2957320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378742.6
H200-SASS-accel-08de43a-gpgpu-0c33f5a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481304.0,2957320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378742.6
H200-SASS-accel-43c51cb-gpgpu-0c33f5a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481304.0,2957320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378742.6
H200-SASS-accel-e83e5f9-gpgpu-0c33f5a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481304.0,2957320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378742.6
H200-SASS-accel-e1c2b67-gpgpu-0c33f5a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481304.0,2957320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378742.6
H200-SASS-accel-148dbe5-gpgpu-8172043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481304.0,2957320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378742.6
H200-SASS-accel-b35523e-gpgpu-05e8c7e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481304.0,2957320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378742.6
H200-SASS-accel-8a6539a-gpgpu-3197413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481304.0,2957320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378742.6
H200-SASS-accel-0cee02c-gpgpu-10b44a9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481304.0,2957320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378742.6
H200-SASS-accel-0223e0e-gpgpu-fe9e5ea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481304.0,2957320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378742.6
H200-SASS-accel-6a44245-gpgpu-59f9aa6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481304.0,2957320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378742.6

----------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
kernel_launch_uid\s*=\s*(.*),,,,,,,,,,,,,,,,,,
CFG,l1_bw_32f/__tpb_1024___tpsm_1024___blocks_1--_Z5l1_bwPmS_PfPKf--0,l1_bw_64f/__tpb_1024___tpsm_1024___blocks_1--_Z5l1_bwPmS_PdS0_--0,l1_bw_128/__tpb_1024___tpsm_1024___blocks_1--_Z5l1_bwPmS_PfS0_--0,l1_lat/__blocks_1___fast--_Z6l1_latPjS_PmS0_jj--0,l2_bw_32f/__tpb_1024___tpsm_1024___fast--_Z5l2_bwPmS_PfS0_jj--0,l2_bw_64f/__tpb_1024___tpsm_1024___fast--_Z5l2_bwPjS_PdS0_jj--0,l2_lat/__fast--_Z10l2_hit_latPjS_PmS0_--0,mem_bw/__tpb_1024___tpsm_1024--_Z6mem_bwPfS_S_S_S_S_PjS0_j--0,mem_lat/__fast--_Z7mem_latPjS_PmS0_j--0,shared_bw/__tpb_1024___tpsm_1024___blocks_1--_Z9shared_bwPmS_Pjj--0,shared_lat/__blocks_1--_Z10shared_latPjS_Pmj--0,shared_bank_conflicts/1--_Z18transposeCoalescedPfS_ii--0,shared_bank_conflicts/2--_Z24transposeNoBankConflictsPfS_ii--0,MaxIops_int32/__tpb_1024____blocks_1--_Z9max_flopsIiEvPjS0_PT_S2_S2_--0,l1_shared_bw/__tpb_1024____blocks_1--_Z9shared_bwPjS_S_S_j--0,l1_bw_32f_unroll/__tpb_1024___blocks_1--_Z5l1_bwPjS_PfS0_--0,l1_bw_32f_unroll_large/__tpb_1024____blocks_1--_Z5l1_bwPjS_PfS0_--0,AV--VG
H200-SASS-accel-f56ba0a-gpgpu-0a789ab,1.0,1.0,1.0,1.0,NA,NA,1.0,1.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,1.0
H200-SASS-accel-1c450ae-gpgpu-e4a8836,1.0,1.0,1.0,1.0,NA,NA,1.0,1.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,1.0
H200-SASS-accel-b9da7ee-gpgpu-e4a8836,1.0,1.0,1.0,1.0,NA,NA,1.0,1.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,1.0
H200-SASS-accel-b4dd5bb-gpgpu-e4a8836,1.0,1.0,1.0,1.0,NA,NA,1.0,1.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,1.0
H200-SASS-accel-a0575d5-gpgpu-0f3a798,1.0,1.0,1.0,1.0,NA,NA,1.0,1.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,1.0
H200-SASS-accel-826d0fd-gpgpu-0f3a798,1.0,1.0,1.0,1.0,NA,NA,1.0,1.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,1.0
H200-SASS-accel-ae93dc4-gpgpu-b464869,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
H200-SASS-accel-7e1bdc7-gpgpu-b464869,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
H200-SASS-accel-88ca971-gpgpu-b464869,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
